country,location_name,latitude,longitude,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,Year,Month
Turkey,Yaren,0.6553878431922812,0.15512569396573764,0.32520325203251943,Partly Cloudy,0.06291883842144452,0.36792452830188616,0.0,0.4536082474226805,0.34,0.3125,0.3125,0.08125,0.07251631617113853,0.39999999999999997,08:00 AM,05:51 PM,2024,11
Nepal,Kathmandu,0.45771944594784214,0.49421173660830503,0.4329268292682933,Partly cloudy,0.006701414743112435,0.415094339622641,0.0010783608914450037,0.41237113402061865,0.5,0.416015625,0.3125,0.09375,0.009427121102248007,0.39999999999999997,06:29 AM,05:10 PM,2024,11
Netherlands,Amsterdam,0.8696053079960712,0.021565754777910395,0.08739837398374206,Moderate or heavy snow showers,0.03611317944899479,0.2547169811320753,0.026959022286125095,0.8659793814432992,0.75,0.0234375,0.3125,0.0,0.07650471356055114,0.0,08:11 AM,04:41 PM,2024,11
Niger,Niamey,0.2205167010777691,0.005269643924394978,0.5325203252032473,Sunny,0.06962025316455697,0.396226415094338,0.0,0.1752577319587629,0.0,0.48046875,0.25,0.0875,0.08701957940536623,0.39999999999999997,06:53 AM,06:21 PM,2024,11
Nigeria,Abuja,0.14800449014773387,0.03502988012103667,0.5914634146341378,Sunny,0.052122114668652283,0.38679245283018737,0.0,0.3505154639175258,0.0,0.529296875,0.3125,0.125,0.060551124002900664,0.6,06:26 AM,06:07 PM,2024,11
North Korea,Pyongyang,0.6465244786550939,0.7318540484346507,0.1849593495934947,Partly Cloudy,0.0,0.4622641509433958,0.0,0.597938144329897,0.29,0.177734375,0.3125,0.0,0.026105873821609872,0.39999999999999997,07:26 AM,05:20 PM,2024,11
Macedonia,Skopje,0.6963136688916952,0.11878765867845768,0.20934959349593996,Partly cloudy,0.00930752047654505,0.31132075471698073,0.0,0.6494845360824744,0.25,0.19140625,0.28125,0.025,0.01269035532994924,0.19999999999999996,06:30 AM,04:09 PM,2024,11
Oman,Muscat,0.38917453444785216,0.33716612218968484,0.5975609756097597,Partly cloudy,0.00930752047654505,0.38679245283018737,0.0,0.5360824742268042,0.25,0.595703125,0.3125,0.36875,0.01269035532994924,0.19999999999999996,06:23 AM,05:19 PM,2024,11
Pakistan,Islamabad,0.5576669940732724,0.4228097362944889,0.4735772357723569,Sunny,0.020104244229337306,0.38679245283018737,0.0,0.1443298969072165,0.01,0.443359375,0.3125,0.2125,0.024655547498187096,0.6,06:44 AM,05:02 PM,2024,11
Palau,Airai,0.11763084571130755,0.7835872952628445,0.5345528455284594,Moderate or heavy rain with thunder,0.08041697691734923,0.31132075471698073,0.003953989935298347,0.8865979381443301,1.0,0.564453125,0.40625,0.1125,0.11022480058013055,0.0,05:55 AM,05:41 PM,2024,11
Philippines,Manila,0.23868275636271308,0.7038074602455406,0.6747967479674806,Partly cloudy,0.04430379746835443,0.32075471698113134,0.0,0.5463917525773196,0.25,0.796875,0.3125,0.075,0.062001450326323426,0.19999999999999996,05:59 AM,05:24 PM,2024,11
Qatar,Doha,0.41712770862148457,0.29567656480568955,0.5914634146341378,Sunny,0.0,0.396226415094338,0.0,0.4329896907216496,0.0,0.560546875,0.3125,0.3125,0.0003625815808556924,0.39999999999999997,05:55 AM,04:44 PM,2024,11
Romania,Bucharest,0.7369605307996072,0.14621249117759236,0.14634146341463605,Sunny,0.022710349962769917,0.29245283018867774,0.0,0.8659793814432992,0.0,0.103515625,0.3125,0.05,0.03553299492385788,0.6,07:19 AM,04:43 PM,2024,11
San Marino,San Marino,0.7286083214731962,0.06599542909663834,0.36991869918699294,Partly cloudy,0.14221891288160832,0.19811320754716988,0.0003594536304816679,0.5463917525773196,0.75,0.35546875,0.3125,0.0125,0.19869470630891953,0.0,07:12 AM,04:39 PM,2024,11
Saudi Arabia,Riyadh,0.4063383246136268,0.26770049711071653,0.5731707317073216,Sunny,0.0,0.4245283018867916,0.0,0.16494845360824745,0.0,0.513671875,0.3125,0.325,0.026105873821609872,0.7999999999999998,06:12 AM,05:04 PM,2024,11
Serbia,Belgrade,0.7431528587942083,0.11309783014316248,0.32723577235772083,Sunny,0.06552494415487714,0.2169811320754711,0.0,0.4948453608247424,0.0,0.314453125,0.3125,0.0375,0.1076867295141407,0.0,06:42 AM,04:05 PM,2024,11
Singapore,Singapore,0.01632856923313355,0.6031606110130681,0.5914634146341378,Partly cloudy,0.02829486224869694,0.3018867924528301,0.047447879223580174,0.7422680412371135,0.5,0.70703125,0.3125,0.1125,0.05076142131979697,0.0,06:48 AM,06:52 PM,2024,11
Slovakia,Bratislava,0.7990458436065508,0.093420261595773,0.1239837398373993,Partly cloudy,0.09121370067014148,0.2075471698113205,0.004672897196261683,0.7422680412371135,0.25,0.033203125,0.3125,0.0,0.12073966642494564,0.0,07:06 AM,04:08 PM,2024,11
Slovenia,Ljubljana,0.7640550978544846,0.07812730477135786,0.20731707317073145,Light rain,0.011913626209977664,0.17924528301886689,0.025161754133716754,0.9381443298969074,1.0,0.185546875,0.1875,0.00625,0.019216823785351708,0.19999999999999996,07:10 AM,04:25 PM,2024,11
Somalia,Mogadishu,0.02925110750295668,0.2594372582102016,0.6117886178861802,Partly cloudy,0.06291883842144452,0.34905660377358494,0.0,0.6494845360824744,0.5,0.66015625,0.3125,0.6625,0.07505438723712837,0.0,05:44 AM,05:45 PM,2024,11
South Korea,Seoul,0.6222529583525435,0.7391705497013752,0.20325203252032154,Partly Cloudy,0.011913626209977664,0.4622641509433958,0.0,0.5567010309278352,0.44,0.1796875,0.3125,0.0,0.0195794053662074,0.6,07:17 AM,05:18 PM,2024,11
Sudan,Juba,0.19768677210495722,0.13651592323374076,0.46341463414634276,Sunny,0.12062546537602384,0.396226415094338,0.0,0.13402061855670105,0.0,0.439453125,0.3125,0.31875,0.13705583756345177,0.39999999999999997,06:22 AM,05:54 PM,2024,11
Sri Lanka,Colombo,0.1105214451326665,0.46207260907610515,0.6158536585365901,Partly cloudy,0.014892032762472075,0.32075471698113134,0.07189072609633358,0.6907216494845362,0.75,0.724609375,0.3125,0.35625,0.031182015953589562,0.39999999999999997,06:03 AM,05:50 PM,2024,11
Sudan,Khartoum,0.2551182338752247,0.18402440479233773,0.5223577235772403,Sunny,0.08451228592702903,0.37735849056603676,0.0,0.23711340206185572,0.0,0.484375,0.3125,0.375,0.09644670050761422,0.6,05:55 AM,05:16 PM,2024,11
Syria,Damascus,0.5543261103427078,0.2061549111941294,0.30894308943089044,Sunny,0.004095309009679821,0.4245283018867916,0.0,0.463917525773196,0.02,0.296875,0.3125,0.15625,0.006526468455402468,0.19999999999999996,07:11 AM,05:30 PM,2024,11
Tajikistan,Dushanbe,0.6388504687259875,0.39699453407403357,0.28658536585365724,Partly cloudy,0.018615040953090092,0.4622641509433958,0.01725377426312006,0.7113402061855671,0.5,0.267578125,0.3125,0.08125,0.022842639593908635,0.19999999999999996,07:13 AM,05:09 PM,2024,11
Thailand,Bangkok,0.2244138419494725,0.5835376958486349,0.6727642276422756,Partly cloudy,0.024199553239017124,0.32075471698113134,0.0,0.47422680412371143,0.25,0.734375,0.3125,0.225,0.029006526468455404,0.19999999999999996,06:20 AM,05:47 PM,2024,11
Vietnam,Ban Lom,0.3477475761888535,0.6081217277756132,0.5081300813008092,Patchy rain nearby,0.01340282948622487,0.38679245283018737,0.0010783608914450037,0.6391752577319588,0.8300000000000001,0.517578125,0.3125,0.11875,0.01704133430021755,0.39999999999999997,06:15 AM,05:19 PM,2024,11
Tunisia,Tunis,0.6094974642692484,0.05265353927668305,0.4288617886178905,Partly cloudy,0.042814594192107217,0.37735849056603676,0.0,0.5463917525773196,0.25,0.412109375,0.3125,0.0375,0.06453952139231328,0.19999999999999996,07:03 AM,05:07 PM,2024,11
Turkey,Ankara,0.6616887499081258,0.18596489372267702,0.2052845528455336,Partly cloudy,0.045420699925539834,0.396226415094338,0.0,0.7010309278350516,0.25,0.154296875,0.3125,0.1,0.05293691080493111,0.39999999999999997,07:40 AM,05:29 PM,2024,11
Turkmenistan,Ashgabat,0.628660773347766,0.3359320135422855,0.2662601626016219,Light rain,0.0,0.4339622641509422,0.0,0.6597938144329898,1.0,0.267578125,0.28125,0.1375,0.0003625815808556924,0.6,07:53 AM,05:52 PM,2024,11
Uganda,Kampala,0.0,0.18420893341866315,0.4512195121951237,Patchy rain nearby,0.0,0.36792452830188616,0.03306973400431345,0.8247422680412373,0.84,0.48046875,0.28125,0.58125,0.0018129079042784602,0.6,06:32 AM,06:38 PM,2024,11
Ukraine,Kyiv,0.8371870427165394,0.17216814671553737,0.17276422764227561,Overcast,0.10052122114668653,0.2641509433962259,0.0,0.7010309278350516,1.0,0.08984375,0.3125,0.01875,0.15010877447425672,0.0,07:21 AM,04:06 PM,2024,11
United Arab Emirates,Abu Dhabi,0.4034300853261705,0.31232762881302845,0.5365853658536572,Sunny,0.008190618019359639,0.396226415094338,0.0,0.5360824742268042,0.0,0.533203125,0.3125,0.3375,0.015228426395939089,0.6,06:42 AM,05:35 PM,2024,11
Uzbekistan,Tashkent,0.684899539626222,0.3997924346789231,0.2113821138211378,Mist,0.008190618019359639,0.4528301886792452,0.0,0.8659793814432992,0.0,0.1953125,0.125,0.0875,0.013052936910804934,0.39999999999999997,07:18 AM,05:00 PM,2024,11
Vietnam,Hanoi,0.3460771343235713,0.6148799417970855,0.5731707317073216,Sunny,0.020104244229337306,0.396226415094338,0.0,0.4329896907216496,0.0,0.541015625,0.3125,0.13125,0.024655547498187096,0.19999999999999996,06:10 AM,05:14 PM,2024,11
Yemen,Sanaa,0.251219422561656,0.2526202771102817,0.3861788617886184,Sunny,0.001489203276247207,0.40566037735849036,0.0,0.2164948453608248,0.06,0.37109375,0.3125,0.56875,0.0036258158085569255,0.19999999999999996,06:08 AM,05:30 PM,2024,11
Afghanistan,Kabul,0.571309492787032,0.3994004582656777,0.31910569105691167,Sunny,0.00930752047654505,0.38679245283018737,0.0,0.2577319587628866,0.03,0.306640625,0.3125,0.175,0.01269035532994924,0.19999999999999996,06:32 AM,04:45 PM,2024,11
Albania,Tirana,0.6850799473476724,0.10930030153387951,0.22967479674797175,Overcast,0.03350707371556218,0.32075471698113134,0.0025161754133716757,0.9381443298969074,1.0,0.19140625,0.3125,0.03125,0.039521392313270495,0.0,06:36 AM,04:16 PM,2024,11
Algeria,Algiers,0.6088342988487315,0.010757901380614976,0.351626016260159,Partly cloudy,0.029411764705882353,0.415094339622641,0.0,0.6701030927835052,0.25,0.337890625,0.3125,0.025,0.043872371283538804,0.19999999999999996,07:33 AM,05:35 PM,2024,11
Andorra,Andorra La Vella,0.7046658782181063,0.0017436192175398577,0.046747967479678465,Mist,0.0,0.35849056603773555,0.0,0.9484536082474229,0.8300000000000001,0.044921875,0.0625,0.0125,0.026105873821609872,0.0,07:53 AM,05:27 PM,2024,11
Armenia,Yerevan,0.6659300018040772,0.2544238387478381,0.22357723577235689,Partly cloudy,0.016008935219657485,0.4339622641509422,0.0,0.6494845360824744,0.25,0.19921875,0.1875,0.125,0.01994198694706309,0.19999999999999996,07:55 AM,05:41 PM,2024,11
Azerbaijan,Baku,0.6695080882795117,0.2859735324832087,0.30894308943089044,Partly cloudy,0.09642591213700669,0.40566037735849036,0.0,0.7113402061855671,0.5,0.296875,0.3125,0.11875,0.12762871646120377,0.0,07:34 AM,05:19 PM,2024,11
Bahrain,Manama,0.43298688369047383,0.29009251701160005,0.5752032520325194,Sunny,0.022710349962769917,0.38679245283018737,0.0,0.22680412371134023,0.0,0.56640625,0.3125,0.29375,0.03807106598984772,0.6,06:01 AM,04:46 PM,2024,11
Bangladesh,Dhaka,0.391008679615932,0.5241353452830312,0.5813008130081307,Sunny,0.008190618019359639,0.33962264150943255,0.0,0.2989690721649485,0.0,0.541015625,0.3125,0.21875,0.010877447425670777,0.7999999999999998,06:17 AM,05:11 PM,2024,11
Benin,Porto-Novo,0.10302784292501052,0.008207997846774244,0.5752032520325194,Partly cloudy,0.010796723752792257,0.35849056603773555,0.0,0.8865979381443301,0.5,0.6171875,0.1875,0.1,0.0145032632342277,0.39999999999999997,06:41 AM,06:29 PM,2024,11
Bhutan,Thimphu,0.45382063463427347,0.5193834393197593,0.2052845528455336,Patchy rain nearby,0.021593447505584513,0.36792452830188616,0.0010783608914450037,0.42268041237113413,0.87,0.173828125,0.3125,0.2375,0.026105873821609872,0.0,06:27 AM,05:08 PM,2024,11
Bosnia and Herzegovina,Sarajevo,0.7272168433994161,0.10086369975194415,0.024390243902438158,Partly cloudy,0.0,0.33018867924528195,0.0,1.0,0.5,0.009765625,0.3125,0.0375,0.026105873821609872,0.19999999999999996,06:49 AM,04:15 PM,2024,11
Brunei Darussalam,Bandar Seri Begawan,0.07630077308049527,0.6682598421633807,0.6341463414634099,Partly cloudy,0.029411764705882353,0.29245283018867774,0.0,0.7010309278350516,0.75,0.728515625,0.3125,0.175,0.040609137055837574,0.19999999999999996,06:10 AM,06:03 PM,2024,11
Cambodia,Phnom Penh,0.187664120913264,0.6093952103655724,0.6768292682926784,Partly cloudy,0.07632166790766941,0.3018867924528301,0.0,0.577319587628866,0.5,0.76171875,0.3125,0.23125,0.0928208846990573,0.19999999999999996,06:00 AM,05:33 PM,2024,11
Cameroon,Ngaoundere,0.11694930543027242,0.07265550209710318,0.514227642276424,Sunny,0.034996276991809384,0.4339622641509422,0.0,0.3402061855670104,0.0,0.48046875,0.3125,0.225,0.040971718636693265,0.39999999999999997,05:59 AM,05:45 PM,2024,11
Central African Republic,Bangui,0.06767127040444738,0.10203904132089588,0.5975609756097597,Sunny,0.006701414743112435,0.35849056603773555,0.0,0.4536082474226805,0.11,0.591796875,0.3125,0.28125,0.009427121102248007,0.39999999999999997,05:35 AM,05:29 PM,2024,11
Chad,N'djamena,0.19707037905666808,0.08127016812673474,0.514227642276424,Sunny,0.06291883842144452,0.38679245283018737,0.0,0.19587628865979387,0.0,0.46875,0.21875,0.20625,0.07251631617113853,0.39999999999999997,06:00 AM,05:32 PM,2024,11
China,Beijing,0.6617171474198356,0.6768104520775045,0.2662601626016219,Sunny,0.034996276991809384,0.4716981132075464,0.0,0.18556701030927839,0.0,0.234375,0.3125,0.0125,0.054024655547498204,0.7999999999999998,07:06 AM,04:54 PM,2024,11
Croatia,Zagreb,0.759790459772419,0.08685774194553114,0.06504065040650886,Sunny,0.011913626209977664,0.33962264150943255,0.0,0.6804123711340208,0.0,0.02734375,0.3125,0.025,0.021029731689630175,0.19999999999999996,07:05 AM,04:19 PM,2024,11
Cyprus,Nicosia,0.5821673649113663,0.1889167640730992,0.4065040650406502,Partly cloudy,0.0,0.415094339622641,0.0,0.5463917525773196,0.25,0.390625,0.3125,0.125,0.026105873821609872,0.19999999999999996,06:27 AM,04:37 PM,2024,11
Djibouti,Djibouti,0.188415819752641,0.24639919418582032,0.5853658536585407,Sunny,0.020104244229337306,0.37735849056603676,0.0,0.6391752577319588,0.22,0.6171875,0.3125,0.51875,0.024655547498187096,0.19999999999999996,06:07 AM,05:40 PM,2024,11
Egypt,Cairo,0.4966958659904719,0.1764775365780988,0.4674796747967527,Sunny,0.0,0.4245283018867916,0.0,0.42268041237113413,0.0,0.484375,0.1875,0.14375,0.026105873821609872,0.39999999999999997,06:25 AM,04:56 PM,2024,11
Equatorial Guinea,Malabo,0.05736965542125204,0.044447304442262234,0.5508130081300813,Patchy rain nearby,0.021593447505584513,0.36792452830188616,0.005391804457225018,0.77319587628866,0.78,0.591796875,0.28125,0.15625,0.026105873821609872,0.19999999999999996,06:13 AM,06:09 PM,2024,11
Eritrea,Asmara,0.2508619480024856,0.22163004596173208,0.42073170731707776,Patchy rain nearby,0.018615040953090092,0.40566037735849036,0.0003594536304816679,0.7010309278350516,0.77,0.404296875,0.3125,0.36875,0.022842639593908635,0.19999999999999996,06:29 AM,05:51 PM,2024,11
Ethiopia,Addis Ababa,0.14562411048970675,0.2202590100215499,0.41056910569105654,Partly cloudy,0.02680565897244974,0.5,0.0003594536304816679,0.44329896907216504,0.25,0.39453125,0.3125,0.6,0.03190717911530095,0.19999999999999996,06:21 AM,06:01 PM,2024,11
Gabon,Libreville,0.0011308891427960523,0.048365305562362744,0.5101626016260212,Moderate or heavy rain with thunder,0.02680565897244974,0.37735849056603676,0.03450754852624012,0.9381443298969074,0.75,0.53515625,0.25,0.16875,0.03770848440899203,0.0,06:05 AM,06:11 PM,2024,11
Georgia,Tbilisi,0.6917199537621692,0.25605286216240514,0.28658536585365724,Sunny,0.0026061057334326107,0.4245283018867916,0.0,0.577319587628866,0.0,0.28515625,0.3125,0.10625,0.005076142131979695,0.19999999999999996,07:58 AM,05:36 PM,2024,11
Greece,Athens,0.6291535536980243,0.13220359501725695,0.45325203252032154,Partly cloudy,0.07632166790766941,0.29245283018867774,0.0,0.5154639175257733,0.25,0.482421875,0.3125,0.05625,0.08774474256707761,0.0,07:13 AM,05:10 PM,2024,11
Vatican City,Vatican City,0.6947100447010244,0.06601305922017262,0.16463414634145934,Partly cloudy,0.010796723752792257,0.33018867924528195,0.0,0.8659793814432992,0.5,0.140625,0.3125,0.01875,0.01776649746192894,0.0,07:08 AM,04:44 PM,2024,11
Hungary,Budapest,0.7881879714822165,0.10497739524327514,0.08943089430893991,Partly cloudy,0.06031273268801192,0.29245283018867774,0.0,0.5463917525773196,0.75,0.005859375,0.3125,0.025,0.07505438723712837,0.19999999999999996,06:58 AM,04:01 PM,2024,11
India,New Delhi,0.4724744589438799,0.44651226204475347,0.514227642276424,Mist,0.011913626209977664,0.38679245283018737,0.0,0.3195876288659794,0.0,0.46875,0.046875,0.15625,0.015591007976794783,0.7999999999999998,06:49 AM,05:26 PM,2024,11
Iran,Tehran,0.591511816705755,0.2944841807839881,0.3109756097561025,Partly cloudy,0.011913626209977664,0.4433962264150928,0.0,0.42268041237113413,0.75,0.298828125,0.3125,0.18125,0.015591007976794783,0.6,06:47 AM,04:54 PM,2024,11
Iraq,Baghdad,0.5516300171721424,0.2537203968188205,0.514227642276424,Sunny,0.020104244229337306,0.4339622641509422,0.0,0.37113402061855677,0.0,0.49609375,0.3125,0.16875,0.026105873821609872,0.6,06:39 AM,04:57 PM,2024,11
Israel,Jerusalem,0.525594510259854,0.19986683380023776,0.33130081300813075,Sunny,0.0,0.4339622641509422,0.0,0.4948453608247424,0.0,0.3203125,0.3125,0.15625,0.006163886874546774,0.19999999999999996,06:13 AM,04:37 PM,2024,11
Italy,Rome,0.694643227026413,0.0661911234678688,0.16463414634145934,Partly cloudy,0.010796723752792257,0.33018867924528195,0.0,0.8659793814432992,0.5,0.140625,0.3125,0.01875,0.01776649746192894,0.0,07:07 AM,04:44 PM,2024,11
Japan,Tokyo,0.5909004349830618,0.8137577256670504,0.2825203252032473,Partly Cloudy,0.010796723752792257,0.37735849056603676,0.0,0.5051546391752578,0.33,0.271484375,0.3125,0.0,0.01994198694706309,0.39999999999999997,06:23 AM,04:31 PM,2024,11
Jordan,Amman,0.5284342614308337,0.2039999224274565,0.367886178861788,Sunny,0.01340282948622487,0.4528301886792452,0.0,0.47422680412371143,0.0,0.353515625,0.1875,0.1625,0.01704133430021755,0.19999999999999996,07:11 AM,05:34 PM,2024,11
Kuwait,Kuwait City,0.4852817367249986,0.2746773246640139,0.4959349593495901,Sunny,0.03350707371556218,0.40566037735849036,0.0,0.4329896907216496,0.07,0.494140625,0.3125,0.20625,0.05039883973894127,0.6,06:17 AM,04:51 PM,2024,11
Kyrghyzstan,Bishkek,0.7108982968174742,0.4312345846607347,0.1849593495934947,Patchy rain nearby,0.017498138495904692,0.4905660377358476,0.0017972681524083397,0.6391752577319588,0.63,0.154296875,0.3125,0.06875,0.021392313270485866,0.19999999999999996,08:01 AM,05:34 PM,2024,11
Lebanon,Beirut,0.5605384836396924,0.20151054898441675,0.47560975609756184,Partly cloudy,0.06291883842144452,0.4339622641509422,0.0,0.5567010309278352,0.25,0.490234375,0.3125,0.1375,0.07251631617113853,0.19999999999999996,06:16 AM,04:31 PM,2024,11
Thailand,Nan,0.3084921923547217,0.5851044261600474,0.6382113821138162,Partly cloudy,0.005212211466865225,0.34905660377358494,0.0,0.47422680412371143,0.25,0.673828125,0.3125,0.20625,0.007976794778825234,0.19999999999999996,06:27 AM,05:38 PM,2024,11
Malaysia,Kuala Lumpur,0.047625968021060935,0.5904916042413376,0.5752032520325194,Partly cloudy,0.0,0.29245283018867774,0.05823148813803021,0.8350515463917528,0.25,0.634765625,0.3125,0.29375,0.026105873821609872,0.39999999999999997,07:00 AM,06:58 PM,2024,11
Maldives,Dhidhdhoo,0.10970961038613936,0.4224177598812434,0.5203252032520282,Patchy light rain,0.04690990320178704,0.33018867924528195,0.04601006470165349,0.8659793814432992,0.52,0.5546875,0.28125,0.20625,0.06526468455402468,0.0,06:00 AM,05:47 PM,2024,11
Malta,Valletta,0.594411703783885,0.07812906778371129,0.43089430894308833,Light rain,0.1314221891288161,0.36792452830188616,0.0003594536304816679,0.7216494845360826,0.37,0.4140625,0.3125,0.05,0.17730239303843368,0.0,06:44 AM,04:51 PM,2024,11
Marshall Islands,Majuro,0.11332945790820588,1.0,0.5934959349593498,Overcast,0.06180193596425912,0.3018867924528301,0.0,0.8350515463917528,1.0,0.685546875,0.75,0.0,0.08556925308194345,0.0,06:27 AM,06:13 PM,2024,11
