country,location_name,latitude,longitude,last_updated,temperature_celsius,humidity,precip_mm,wind_kph,condition_text,uv_index,year,month,month_name
Israel,Jerusalem,31.78,35.23,2024-06-22 16:45:00,30.1,59,0.0,20.2,Partly cloudy,7.0,2024,6,June
Italy,Rome,41.9,12.48,2024-06-22 15:45:00,30.2,38,0.0,22.0,Sunny,7.0,2024,6,June
Jamaica,Port Royal,17.93,-76.85,2024-06-22 08:45:00,31.4,66,0.0,6.1,Sunny,7.0,2024,6,June
Japan,Tokyo,35.69,139.69,2024-06-22 22:45:00,25.2,51,0.0,29.9,Light rain,1.0,2024,6,June
Jordan,Amman,31.95,35.93,2024-06-22 16:45:00,31.1,31,0.0,29.9,Overcast,8.0,2024,6,June
Kazakhstan,Astana,51.18,71.43,2024-06-22 18:45:00,28.2,35,0.0,11.2,Sunny,7.0,2024,6,June
Kenya,Nairobi,-1.28,36.82,2024-06-22 16:45:00,22.2,46,0.0,19.1,Partly cloudy,7.0,2024,6,June
Kiribati,Tarawa,-0.88,169.53,2024-06-23 01:45:00,28.6,73,0.03,18.4,Patchy rain nearby,1.0,2024,6,June
Kuwait,Kuwait City,29.37,47.96,2024-06-22 16:45:00,47.8,8,0.0,3.6,Sunny,10.0,2024,6,June
Kyrghyzstan,Bishkek,42.87,74.6,2024-06-22 19:45:00,29.1,33,0.01,11.9,Patchy rain nearby,6.0,2024,6,June
Indonesia,Laos,-8.18,114.32,2024-06-22 20:45:00,19.6,92,0.09,6.5,Patchy rain nearby,1.0,2024,6,June
Latvia,Riga,56.95,24.1,2024-06-22 16:45:00,24.3,47,0.0,13.0,Sunny,6.0,2024,6,June
Lebanon,Beirut,33.87,35.51,2024-06-22 16:45:00,29.3,62,0.0,19.1,Partly cloudy,6.0,2024,6,June
Lesotho,Maseru,-29.32,27.48,2024-06-22 15:45:00,18.1,31,0.0,13.7,Sunny,6.0,2024,6,June
Liberia,Monrovia,6.31,-10.8,2024-06-22 13:45:00,28.3,84,0.47,13.0,Partly cloudy,6.0,2024,6,June
Thailand,Nan,18.78,100.78,2024-06-22 20:45:00,32.4,67,0.01,6.8,Partly cloudy,1.0,2024,6,June
Liechtenstein,Vaduz,47.13,9.52,2024-06-22 15:45:00,16.4,94,0.81,20.2,Light rain,3.0,2024,6,June
Lithuania,Vilnius,54.68,25.32,2024-06-22 16:45:00,21.2,69,0.0,15.1,Sunny,6.0,2024,6,June
Luxembourg,Luxembourg,49.61,6.13,2024-06-22 15:45:00,14.0,94,0.01,16.9,Mist,3.0,2024,6,June
Madagascar,Antananarivo,-18.92,47.52,2024-06-22 16:45:00,18.4,56,0.0,22.0,Partly cloudy,6.0,2024,6,June
Malawi,Lilongwe,-13.98,33.78,2024-06-22 15:45:00,25.2,29,0.0,8.6,Sunny,8.0,2024,6,June
Malaysia,Kuala Lumpur,3.17,101.7,2024-06-22 21:45:00,28.4,79,0.0,9.0,Partly cloudy,1.0,2024,6,June
Maldives,Dhidhdhoo,6.88,73.1,2024-06-22 18:45:00,28.6,81,0.02,28.1,Patchy rain nearby,6.0,2024,6,June
Mali,Bamako,12.65,-8.0,2024-06-22 13:45:00,30.2,59,0.0,3.6,Partly cloudy,9.0,2024,6,June
Malta,Valletta,35.9,14.51,2024-06-22 15:45:00,34.1,44,0.0,6.8,Sunny,7.0,2024,6,June
Marshall Islands,Majuro,7.1,171.38,2024-06-23 01:45:00,28.3,84,0.23,9.0,Overcast,1.0,2024,6,June
Mauritania,Nouakchott,18.09,-15.98,2024-06-22 13:45:00,33.8,29,0.0,13.3,Sunny,8.0,2024,6,June
Mauritius,Port Louis,-20.16,57.5,2024-06-22 17:45:00,22.4,83,0.57,24.1,Overcast,6.0,2024,6,June
Mexico,Mexico City,19.43,-99.13,2024-06-22 07:45:00,15.1,82,0.04,13.0,Partly cloudy,1.0,2024,6,June
Micronesia,Palikir,6.92,158.15,2024-06-23 00:45:00,27.0,89,0.0,6.8,Overcast,1.0,2024,6,June
Iran,Chi Chi Khvar,36.26,46.59,2024-06-22 17:15:00,32.1,12,0.0,35.6,Sunny,8.0,2024,6,June
Monaco,Monaco,43.73,7.42,2024-06-22 15:45:00,24.3,65,0.0,15.1,Partly cloudy,6.0,2024,6,June
Mongolia,Ulaanbaatar,47.92,106.92,2024-06-22 21:45:00,10.2,82,0.0,11.2,Partly cloudy,1.0,2024,6,June
Montenegro,Podgorica,42.44,19.26,2024-06-22 15:45:00,37.1,35,0.0,13.0,Sunny,8.0,2024,6,June
Morocco,Rabat,34.03,-6.84,2024-06-22 14:45:00,25.2,69,0.0,16.9,Sunny,6.0,2024,6,June
Mozambique,Maputo,-25.97,32.59,2024-06-22 15:45:00,28.2,42,0.0,6.8,Sunny,8.0,2024,6,June
Myanmar,Yangon,16.78,96.17,2024-06-22 20:15:00,27.2,94,0.04,6.1,Partly cloudy,1.0,2024,6,June
Namibia,Windhoek,-22.57,17.08,2024-06-22 15:45:00,24.0,21,0.0,19.1,Sunny,7.0,2024,6,June
Turkey,Yaren,39.55,27.62,2024-06-22 16:45:00,31.4,41,0.0,37.1,Sunny,8.0,2024,6,June
Nepal,Kathmandu,27.72,85.32,2024-06-22 19:30:00,26.3,79,0.73,11.2,Partly cloudy,1.0,2024,6,June
Netherlands,Amsterdam,52.37,4.89,2024-06-22 15:45:00,20.3,64,0.0,16.9,Partly cloudy,5.0,2024,6,June
New Zealand,Wellington,-41.3,174.78,2024-06-23 01:45:00,12.4,77,0.21,16.9,Overcast,1.0,2024,6,June
Nicaragua,Managua,12.15,-86.27,2024-06-22 07:45:00,26.0,94,0.0,6.8,Partly cloudy,7.0,2024,6,June
Niger,Niamey,13.52,2.12,2024-06-22 14:45:00,37.4,33,0.0,19.1,Sunny,9.0,2024,6,June
Nigeria,Abuja,9.18,7.18,2024-06-22 14:45:00,32.3,63,0.0,9.0,Partly cloudy,8.0,2024,6,June
North Korea,Pyongyang,39.02,125.75,2024-06-22 22:45:00,21.6,84,0.0,5.4,Overcast,1.0,2024,6,June
Macedonia,Skopje,42.0,21.43,2024-06-22 15:45:00,39.2,30,0.0,6.8,Sunny,9.0,2024,6,June
Norway,Oslo,59.92,10.75,2024-06-22 15:45:00,14.1,88,0.32,38.9,Sunny,3.0,2024,6,June
Oman,Muscat,23.61,58.59,2024-06-22 17:45:00,38.0,45,0.0,28.1,Sunny,9.0,2024,6,June
Pakistan,Islamabad,33.7,73.17,2024-06-22 18:45:00,35.5,21,0.0,14.4,Sunny,9.0,2024,6,June
Palau,Koror,7.33,134.48,2024-06-22 22:45:00,27.1,89,0.73,6.8,Light rain,1.0,2024,6,June
Bolivia,National,-11.18,-67.08,2024-06-22 09:45:00,27.0,52,0.0,6.5,Sunny,8.0,2024,6,June
Panama,Panama City,8.97,-79.53,2024-06-22 08:45:00,27.2,89,0.0,3.6,Moderate rain,7.0,2024,6,June
Papua New Guinea,Port Moresby,-9.46,147.19,2024-06-22 23:45:00,26.2,84,0.0,19.1,Partly cloudy,1.0,2024,6,June
Paraguay,Aurora,-23.43,-61.33,2024-06-22 10:45:00,27.4,49,0.0,14.4,Sunny,8.0,2024,6,June
Peru,Lima,-12.05,-77.05,2024-06-22 08:45:00,16.6,87,0.01,7.2,Patchy rain nearby,5.0,2024,6,June
Philippines,Manila,14.6,120.98,2024-06-22 21:45:00,28.4,94,0.29,6.1,Partly cloudy,1.0,2024,6,June
Poland,Warsaw,52.25,21.0,2024-06-22 15:45:00,26.2,58,0.0,19.1,Partly cloudy,6.0,2024,6,June
Portugal,Lisbon,38.72,-9.13,2024-06-22 14:45:00,28.2,40,0.0,28.1,Sunny,7.0,2024,6,June
Qatar,Doha,25.29,51.53,2024-06-22 16:45:00,37.1,48,0.0,15.1,Sunny,9.0,2024,6,June
Romania,Bucharest,44.43,26.1,2024-06-22 16:45:00,34.1,30,0.0,13.0,Sunny,9.0,2024,6,June
Russia,Moscow,55.75,37.62,2024-06-22 16:45:00,22.3,41,0.0,25.9,Partly cloudy,6.0,2024,6,June
Rwanda,Kigali,-1.95,30.06,2024-06-22 15:45:00,24.1,47,0.0,15.1,Partly cloudy,8.0,2024,6,June
Saint Kitts And Nevis,Basseterre,17.3,-62.72,2024-06-22 09:45:00,31.4,66,0.01,22.0,Partly cloudy,6.0,2024,6,June
Saint Lucia,Castries,14.0,-61.0,2024-06-22 09:45:00,30.2,75,0.04,16.9,Partly cloudy,6.0,2024,6,June
Saint Vincent And The Grenadines,Kingstown,13.13,-61.22,2024-06-22 09:45:00,27.5,84,0.06,25.9,Patchy rain nearby,1.0,2024,6,June
Samoa,Apia,-13.83,-171.73,2024-06-23 02:45:00,29.0,84,0.03,16.9,Partly cloudy,1.0,2024,6,June
San Marino,San Marino,43.93,12.45,2024-06-22 15:45:00,27.4,45,0.0,16.9,Partly cloudy,7.0,2024,6,June
Belgium,'S Gravenjansdijk,51.25,3.63,2024-06-22 15:45:00,16.3,88,0.01,19.1,Moderate rain,4.0,2024,6,June
Saudi Arabia,Riyadh,24.64,46.77,2024-06-22 16:45:00,45.4,4,0.0,31.0,Overcast,10.0,2024,6,June
Senegal,Dakar,14.67,-17.44,2024-06-22 13:45:00,29.1,70,0.0,11.2,Partly cloudy,7.0,2024,6,June
Serbia,Belgrade,44.8,20.47,2024-06-22 15:45:00,37.3,35,0.13,19.1,Sunny,8.0,2024,6,June
Seychelles Islands,Victoria,-4.62,55.45,2024-06-22 17:45:00,28.0,74,0.0,29.9,Partly cloudy,8.0,2024,6,June
Sierra Leone,Freetown,8.49,-13.23,2024-06-22 13:45:00,29.1,75,0.35,20.2,Partly cloudy,6.0,2024,6,June
Singapore,Singapore,1.29,103.86,2024-06-22 21:45:00,27.0,74,0.0,4.0,Partly cloudy,1.0,2024,6,June
Slovakia,Bratislava,48.15,17.12,2024-06-22 15:45:00,26.1,51,0.0,19.1,Partly cloudy,7.0,2024,6,June
Slovenia,Ljubljana,46.06,14.51,2024-06-22 15:45:00,28.2,51,0.45,28.1,Partly cloudy,5.0,2024,6,June
Solomon Islands,Honiara,-9.43,159.95,2024-06-23 00:45:00,25.5,87,0.21,9.0,Patchy rain nearby,1.0,2024,6,June
Somalia,Mogadishu,2.07,45.37,2024-06-22 16:45:00,28.3,79,0.0,37.1,Overcast,7.0,2024,6,June
South Africa,Pretoria,-25.75,28.19,2024-06-22 15:45:00,22.4,25,0.0,19.1,Sunny,7.0,2024,6,June
South Korea,Seoul,37.57,127.0,2024-06-22 22:45:00,24.3,89,0.92,4.0,Light rain,1.0,2024,6,June
Sudan,Juba,12.15,24.45,2024-06-22 15:45:00,37.6,22,0.0,6.8,Partly Cloudy,9.0,2024,6,June
Spain,Madrid,40.4,-3.68,2024-06-22 15:45:00,31.2,21,0.0,20.2,Sunny,8.0,2024,6,June
Sri Lanka,Colombo,6.93,79.85,2024-06-22 19:15:00,28.1,84,0.39,22.0,Partly cloudy,1.0,2024,6,June
Sudan,Khartoum,15.59,32.53,2024-06-22 15:45:00,41.6,19,0.0,25.9,Sunny,10.0,2024,6,June
Suriname,Paramaribo,5.83,-55.17,2024-06-22 10:45:00,27.1,84,0.0,4.0,Partly cloudy,7.0,2024,6,June
Sweden,Stockholm,59.33,18.05,2024-06-22 15:45:00,18.0,45,0.07,22.0,Sunny,3.0,2024,6,June
Switzerland,Bern,46.92,7.47,2024-06-22 15:45:00,13.3,94,1.7,3.6,Light rain,3.0,2024,6,June
Syria,Damascus,33.5,36.3,2024-06-22 16:45:00,34.1,22,0.0,37.1,Sunny,8.0,2024,6,June
Tajikistan,Dushanbe,38.56,68.77,2024-06-22 18:45:00,32.2,36,0.05,3.6,Sunny,6.0,2024,6,June
Tanzania,Dodoma,-6.18,35.75,2024-06-22 16:45:00,27.1,32,0.0,11.9,Partly Cloudy,8.0,2024,6,June
Thailand,Bangkok,13.75,100.52,2024-06-22 20:45:00,31.3,71,0.26,15.1,Partly cloudy,1.0,2024,6,June
Timor-Leste,Dili,-8.56,125.57,2024-06-22 22:45:00,23.8,73,0.0,11.9,Clear,1.0,2024,6,June
Vietnam,Ban Lom,21.13,104.7,2024-06-22 20:45:00,26.4,97,0.17,5.0,Light rain shower,1.0,2024,6,June
Tonga,Nuku`Aloia,-21.13,-175.2,2024-06-23 02:45:00,21.0,69,0.0,15.1,Partly cloudy,1.0,2024,6,June
Trinidad And Tobago,Port Of Spain,10.65,-61.52,2024-06-22 09:45:00,30.0,79,0.01,13.0,Overcast,6.0,2024,6,June
Tunisia,Tunis,36.8,10.18,2024-06-22 14:45:00,31.1,33,0.0,28.1,Partly cloudy,8.0,2024,6,June
Turkey,Ankara,39.93,32.86,2024-06-22 16:45:00,32.3,14,0.0,16.9,Sunny,8.0,2024,6,June
Turkmenistan,Ashgabat,37.95,58.38,2024-06-22 18:45:00,34.4,30,0.0,19.1,Patchy light rain with thunder,9.0,2024,6,June
Tuvalu,Funafuti,-8.52,179.22,2024-06-23 01:45:00,25.1,100,2.61,6.8,Moderate or heavy rain with thunder,1.0,2024,6,June
Uganda,Kampala,0.32,32.57,2024-06-22 16:45:00,26.4,58,0.0,22.0,Partly cloudy,6.0,2024,6,June
Ukraine,Kyiv,50.43,30.52,2024-06-22 16:45:00,27.3,43,0.0,7.6,Sunny,7.0,2024,6,June
United Arab Emirates,Abu Dhabi,24.47,54.37,2024-06-22 17:45:00,37.0,64,0.0,19.1,Overcast,8.0,2024,6,June
United Kingdom,London,51.52,-0.11,2024-06-22 14:45:00,19.1,56,0.08,19.1,Partly cloudy,5.0,2024,6,June
United States Of America,Washington Harbor,48.08,-123.04,2024-06-22 06:45:00,12.4,85,0.0,13.0,Sunny,3.0,2024,6,June
Uruguay,Montevideo,-34.86,-56.17,2024-06-22 10:45:00,17.1,100,0.22,6.8,Mist,5.0,2024,6,June
Uzbekistan,Tashkent,41.32,69.25,2024-06-22 18:45:00,37.2,16,0.0,6.8,Sunny,9.0,2024,6,June
Vanuatu,Port Vila,-17.73,168.32,2024-06-23 00:45:00,23.7,73,0.03,22.3,Patchy rain nearby,1.0,2024,6,June
Venezuela,Caracas,10.5,-66.92,2024-06-22 09:45:00,27.1,89,0.0,6.1,Partly cloudy,6.0,2024,6,June
Yemen,Sanaa,15.35,44.21,2024-06-22 16:45:00,29.4,10,0.0,30.2,Sunny,7.0,2024,6,June
Zambia,Lusaka,-15.42,28.28,2024-06-22 15:45:00,23.7,30,0.0,14.8,Sunny,7.0,2024,6,June
Zimbabwe,Harare,-17.82,31.04,2024-06-22 15:45:00,22.6,23,0.0,10.4,Sunny,7.0,2024,6,June
Afghanistan,Kabul,34.52,69.18,2024-06-23 18:15:00,27.0,19,0.0,25.9,Sunny,7.0,2024,6,June
Albania,Tirana,41.33,19.82,2024-06-23 15:45:00,32.0,63,0.14,16.9,Sunny,7.0,2024,6,June
Algeria,Algiers,36.76,3.05,2024-06-23 14:45:00,28.3,45,0.0,22.0,Partly cloudy,7.0,2024,6,June
Andorra,Andorra La Vella,42.5,1.52,2024-06-23 15:45:00,18.4,35,0.0,11.5,Sunny,5.0,2024,6,June
Angola,Luanda,-8.84,13.23,2024-06-23 14:45:00,25.0,74,0.0,19.1,Partly cloudy,7.0,2024,6,June
Antigua And Barbuda,Saint John's,17.12,-61.85,2024-06-23 09:45:00,29.3,84,0.06,13.0,Partly cloudy,6.0,2024,6,June
Argentina,Buenos Aires,-34.59,-58.67,2024-06-23 10:45:00,12.2,67,0.0,9.0,Sunny,5.0,2024,6,June
Armenia,Yerevan,40.18,44.51,2024-06-23 17:45:00,33.2,16,0.0,9.0,Partly cloudy,8.0,2024,6,June
Australia,Canberra,-35.28,149.22,2024-06-23 23:45:00,-0.8,100,0.0,3.6,Clear,1.0,2024,6,June
Austria,Vienna,48.2,16.37,2024-06-23 15:45:00,26.2,42,0.0,22.0,Partly cloudy,7.0,2024,6,June
Azerbaijan,Baku,40.4,49.88,2024-06-23 17:45:00,30.3,46,0.0,22.0,Sunny,7.0,2024,6,June
Bahamas,Nassau,25.08,-77.35,2024-06-23 09:45:00,28.0,84,0.98,13.0,Partly cloudy,6.0,2024,6,June
Bahrain,Manama,26.24,50.58,2024-06-23 16:45:00,38.1,42,0.0,15.1,Sunny,9.0,2024,6,June
Bangladesh,Dhaka,23.72,90.41,2024-06-23 19:45:00,31.4,67,0.0,19.1,Clear,1.0,2024,6,June
Barbados,Bridgetown,13.1,-59.62,2024-06-23 09:45:00,29.3,84,0.06,22.0,Overcast,6.0,2024,6,June
Belarus,Minsk,53.9,27.57,2024-06-23 16:45:00,20.1,68,0.09,22.0,Partly cloudy,5.0,2024,6,June
Belgium,Brussels,50.83,4.33,2024-06-23 15:45:00,22.1,61,0.0,6.1,Partly cloudy,5.0,2024,6,June
Belize,Belmopan,17.25,-88.77,2024-06-23 07:45:00,29.2,89,4.69,6.8,Partly cloudy,5.0,2024,6,June
Benin,Porto-Novo,6.48,2.62,2024-06-23 14:45:00,30.1,75,0.01,24.1,Patchy light rain with thunder,6.0,2024,6,June
Bhutan,Thimphu,27.48,89.6,2024-06-23 19:45:00,14.2,96,1.05,5.8,Light rain shower,1.0,2024,6,June
Bolivia,Sucre,-19.04,-65.26,2024-06-23 09:45:00,15.4,12,0.0,6.8,Sunny,6.0,2024,6,June
Bosnia And Herzegovina,Sarajevo,43.85,18.38,2024-06-23 15:45:00,28.0,58,0.01,24.1,Partly cloudy,6.0,2024,6,June
Botswana,Gaborone,-24.65,25.91,2024-06-23 15:45:00,22.0,29,0.0,20.2,Sunny,7.0,2024,6,June
Brazil,Bras,-2.08,-58.17,2024-06-23 09:45:00,29.9,63,0.0,6.5,Sunny,8.0,2024,6,June
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,2024-06-23 21:45:00,27.1,94,0.0,3.6,Partly cloudy,1.0,2024,6,June
Bulgaria,Sofia,42.68,23.32,2024-06-23 16:45:00,33.2,30,0.08,20.2,Partly cloudy,7.0,2024,6,June
Burkina Faso,Ouagadougou,12.37,-1.52,2024-06-23 13:45:00,35.3,53,0.0,11.2,Partly cloudy,9.0,2024,6,June
Madagascar,Ivory,-24.37,46.45,2024-06-23 16:45:00,25.2,41,0.0,9.0,Partly Cloudy,8.0,2024,6,June
Cape Verde,Praia,14.93,-23.51,2024-06-23 12:45:00,28.3,55,0.0,37.1,Partly cloudy,6.0,2024,6,June
Cambodia,Phnom Penh,11.55,104.92,2024-06-23 20:45:00,28.1,79,0.0,13.0,Partly cloudy,1.0,2024,6,June
Cameroon,Ngaoundere,7.32,13.58,2024-06-23 14:45:00,25.4,71,1.2,3.6,Patchy rain nearby,6.0,2024,6,June
Canada,Ottawa,45.42,-75.7,2024-06-23 09:45:00,20.2,100,3.73,6.8,Mist,4.0,2024,6,June
Central African Republic,Bangui,4.37,18.58,2024-06-23 14:45:00,33.1,44,0.0,4.7,Sunny,8.0,2024,6,June
Chad,N'djamena,12.11,15.05,2024-06-23 14:45:00,39.1,36,0.0,28.1,Sunny,9.0,2024,6,June
Chile,Santiago,-33.45,-70.67,2024-06-23 09:45:00,5.0,100,0.0,6.1,Fog,4.0,2024,6,June
China,Beijing,39.93,116.39,2024-06-23 21:45:00,27.2,34,0.0,11.2,Clear,1.0,2024,6,June
Bulgaria,Bogot,43.32,24.7,2024-06-23 16:45:00,35.0,22,0.0,11.2,Sunny,9.0,2024,6,June
Comoros,Moroni,-11.7,43.24,2024-06-23 16:45:00,25.2,70,0.01,29.5,Patchy rain nearby,7.0,2024,6,June
Congo,Brazzaville,-4.26,15.28,2024-06-23 14:45:00,36.4,31,0.0,3.6,Sunny,10.0,2024,6,June
Costa Rica,San Ignacio,9.8,-84.17,2024-06-23 07:45:00,25.2,65,0.0,19.1,Partly cloudy,5.0,2024,6,June
Croatia,Zagreb,45.8,16.0,2024-06-23 15:45:00,26.1,45,0.0,24.1,Sunny,7.0,2024,6,June
Cuba,Havana,23.13,-82.36,2024-06-23 09:45:00,25.2,94,0.36,6.8,Partly cloudy,6.0,2024,6,June
Cyprus,Nicosia,35.17,33.37,2024-06-23 16:45:00,35.3,42,0.0,28.1,Partly cloudy,8.0,2024,6,June
Czech Republic,Prague,50.08,14.47,2024-06-23 15:45:00,23.1,53,0.0,13.0,Sunny,6.0,2024,6,June
Democratic Republic Of Congo,Kinshasa,-4.3,15.3,2024-06-23 14:45:00,36.4,30,0.0,3.6,Sunny,10.0,2024,6,June
Denmark,Copenhagen,55.67,12.58,2024-06-23 15:45:00,20.3,56,0.0,20.2,Partly cloudy,5.0,2024,6,June
Djibouti,Djibouti,11.6,43.15,2024-06-23 16:45:00,34.6,55,0.0,19.4,Sunny,8.0,2024,6,June
Dominica,Roseau,15.3,-61.4,2024-06-23 09:45:00,32.4,67,0.45,3.6,Partly cloudy,6.0,2024,6,June
Dominican Republic,Santo Domingo,18.47,-69.9,2024-06-23 09:45:00,28.3,84,0.01,11.2,Partly cloudy,6.0,2024,6,June
Ecuador,Quito,-0.22,-78.5,2024-06-23 08:45:00,11.7,67,0.0,5.4,Partly Cloudy,5.0,2024,6,June
Egypt,Cairo,30.05,31.25,2024-06-23 16:45:00,38.1,20,0.0,15.1,Sunny,10.0,2024,6,June
El Salvador,San Salvador,13.71,-89.2,2024-06-23 07:45:00,26.0,100,0.0,3.6,Sunny,5.0,2024,6,June
Equatorial Guinea,Malabo,3.75,8.78,2024-06-23 14:45:00,26.4,83,0.12,6.1,Patchy rain nearby,6.0,2024,6,June
Eritrea,Asmara,15.33,38.93,2024-06-23 16:45:00,26.6,31,0.01,19.1,Patchy rain nearby,6.0,2024,6,June
Estonia,Tallinn,59.43,24.73,2024-06-23 16:45:00,22.1,43,0.0,25.9,Sunny,5.0,2024,6,June
Swaziland,Mbabane,-26.32,31.13,2024-06-23 15:45:00,17.5,44,0.0,10.4,Sunny,6.0,2024,6,June
Ethiopia,Addis Ababa,9.03,38.7,2024-06-23 16:45:00,15.2,85,5.04,11.5,Moderate rain at times,4.0,2024,6,June
Fiji Islands,Suva,-18.13,178.42,2024-06-24 01:45:00,22.4,88,0.03,3.6,Partly cloudy,1.0,2024,6,June
Finland,Helsinki,60.18,24.93,2024-06-23 16:45:00,23.3,38,0.0,22.0,Sunny,5.0,2024,6,June
France,Paris,48.87,2.33,2024-06-23 15:45:00,23.1,44,0.0,9.0,Partly cloudy,6.0,2024,6,June
Gabon,Libreville,0.38,9.45,2024-06-23 14:45:00,27.5,71,0.0,16.6,Sunny,7.0,2024,6,June
Gambia,Banjul,13.45,-16.58,2024-06-23 13:45:00,34.4,50,0.0,13.0,Sunny,7.0,2024,6,June
Georgia,Tbilisi,41.73,44.79,2024-06-23 17:45:00,29.2,45,0.0,11.2,Partly cloudy,8.0,2024,6,June
Germany,Berlin,52.52,13.4,2024-06-23 15:45:00,23.2,53,0.0,22.0,Partly cloudy,6.0,2024,6,June
Ghana,Accra,5.55,-0.22,2024-06-23 13:45:00,27.2,76,0.31,17.6,Patchy rain nearby,6.0,2024,6,June
Greece,Athens,37.98,23.72,2024-06-23 16:45:00,39.2,11,0.0,15.1,Sunny,9.0,2024,6,June
Grenada,Saint George's,12.05,-61.75,2024-06-23 09:45:00,29.2,84,1.25,22.0,Overcast,6.0,2024,6,June
Guatemala,Guatemala City,14.62,-90.53,2024-06-23 07:45:00,18.0,88,0.0,11.2,Partly cloudy,4.0,2024,6,June
Guinea,Conakry,9.51,-13.71,2024-06-23 13:45:00,29.2,84,0.05,15.1,Partly cloudy,6.0,2024,6,June
Guinea-Bissau,Bissau,11.85,-15.58,2024-06-23 13:45:00,32.3,67,0.0,6.8,Partly cloudy,6.0,2024,6,June
Guyana,Georgetown,6.8,-58.17,2024-06-23 09:45:00,24.1,100,0.0,3.6,Light rain,6.0,2024,6,June
Haiti,Port-Au-Prince,18.54,-72.34,2024-06-23 09:45:00,28.1,84,0.0,16.9,Partly cloudy,7.0,2024,6,June
Vatican City,Vatican City,41.9,12.45,2024-06-23 15:45:00,24.0,61,0.0,16.9,Partly cloudy,7.0,2024,6,June
Honduras,Tegucigalpa,14.1,-87.22,2024-06-23 07:45:00,19.0,94,0.0,6.1,Mist,6.0,2024,6,June
Hungary,Budapest,47.5,19.08,2024-06-23 15:45:00,28.1,51,0.0,11.2,Partly cloudy,7.0,2024,6,June
Iceland,Vestmannaeyjar,63.37,-20.21,2024-06-23 13:45:00,9.4,87,0.05,24.1,Partly cloudy,2.0,2024,6,June
India,New Delhi,28.6,77.2,2024-06-23 19:15:00,33.1,59,0.0,6.8,Mist,1.0,2024,6,June
Indonesia,Jakarta,-6.21,106.85,2024-06-23 20:45:00,29.3,66,0.0,3.6,Partly cloudy,1.0,2024,6,June
Iran,Tehran,35.73,51.33,2024-06-23 17:15:00,33.1,15,0.0,11.2,Partly cloudy,8.0,2024,6,June
Iraq,Baghdad,33.34,44.39,2024-06-23 16:45:00,45.1,10,0.0,9.0,Partly cloudy,10.0,2024,6,June
Ireland,Dublin,53.33,-6.25,2024-06-23 14:45:00,18.3,64,0.0,15.1,Partly cloudy,6.0,2024,6,June
Israel,Jerusalem,31.78,35.23,2024-06-23 16:45:00,31.1,63,0.0,20.2,Partly cloudy,7.0,2024,6,June
Italy,Rome,41.9,12.48,2024-06-23 15:45:00,24.0,61,0.0,16.9,Partly cloudy,7.0,2024,6,June
Jamaica,Port Royal,17.93,-76.85,2024-06-23 08:45:00,30.1,70,0.0,9.0,Sunny,7.0,2024,6,June
Japan,Tokyo,35.69,139.69,2024-06-23 22:45:00,23.1,89,0.0,3.6,Partly cloudy,1.0,2024,6,June
Jordan,Amman,31.95,35.93,2024-06-23 16:45:00,31.1,36,0.0,11.2,Partly cloudy,7.0,2024,6,June
Kazakhstan,Astana,51.18,71.43,2024-06-23 18:45:00,30.1,38,0.0,11.2,Partly cloudy,7.0,2024,6,June
Kenya,Nairobi,-1.28,36.82,2024-06-23 16:45:00,22.2,46,0.0,16.9,Partly cloudy,7.0,2024,6,June
Kiribati,Tarawa,-0.88,169.53,2024-06-24 01:45:00,28.6,73,0.0,13.3,Partly Cloudy,1.0,2024,6,June
Kuwait,Kuwait City,29.37,47.96,2024-06-23 16:45:00,45.4,11,0.0,11.2,Sunny,10.0,2024,6,June
Kyrghyzstan,Bishkek,42.87,74.6,2024-06-23 19:45:00,31.1,28,0.08,16.2,Patchy rain nearby,7.0,2024,6,June
Indonesia,Laos,-8.18,114.32,2024-06-23 20:45:00,20.0,92,0.13,7.9,Patchy rain nearby,1.0,2024,6,June
Latvia,Riga,56.95,24.1,2024-06-23 16:45:00,19.4,88,0.13,6.1,Overcast,4.0,2024,6,June
Lebanon,Beirut,33.87,35.51,2024-06-23 16:45:00,30.1,70,0.0,20.2,Partly cloudy,7.0,2024,6,June
Lesotho,Maseru,-29.32,27.48,2024-06-23 15:45:00,18.1,26,0.0,3.6,Sunny,6.0,2024,6,June
Liberia,Monrovia,6.31,-10.8,2024-06-23 13:45:00,28.0,84,0.47,19.1,Partly cloudy,6.0,2024,6,June
Thailand,Nan,18.78,100.78,2024-06-23 20:45:00,30.1,89,0.29,3.6,Overcast,1.0,2024,6,June
Liechtenstein,Vaduz,47.13,9.52,2024-06-23 15:45:00,17.3,77,0.06,3.6,Partly cloudy,3.0,2024,6,June
Lithuania,Vilnius,54.68,25.32,2024-06-23 16:45:00,18.2,73,0.08,20.2,Partly cloudy,4.0,2024,6,June
Luxembourg,Luxembourg,49.61,6.13,2024-06-23 15:45:00,20.3,64,0.04,3.6,Partly cloudy,5.0,2024,6,June
Madagascar,Antananarivo,-18.92,47.52,2024-06-23 16:45:00,17.1,72,0.02,15.1,Partly cloudy,5.0,2024,6,June
Malawi,Lilongwe,-13.98,33.78,2024-06-23 15:45:00,20.0,49,0.0,24.1,Partly cloudy,8.0,2024,6,June
